gyroX,gyroY,gyroZ,accelX,accelY,accelZ,encoderR,encoderL,timestamp,timestamp_s,dt,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_ms2,accel_y_ms2,accel_z_ms2,x,y,theta,linear_displacement,delta_theta_odom,delta_theta_gyro
-2274.0,206.0,-21253.0,-2812.0,9036.0,16652.0,5.48,-1.84,18332.0,18.332,0.010000000000001563,-17.358778625954198,1.5725190839694656,-162.23664122137404,-1.6831237670898436,5.408501550292969,9.967061511230469,-0.03265192077303879,-0.025025921115112905,5.440022375635486,0.008984954989266807,-0.014863449113758021,0.0
84.0,454.0,-21593.0,236.0,8648.0,15456.0,5.58,-1.69,18342.0,18.342,0.00999999999999801,0.6412213740458015,3.4656488549618323,-164.8320610687023,0.14125789794921875,5.176263989257812,9.251195214843749,-0.027026681209821265,-0.03158302132325754,5.402863752851091,0.008639379797371923,-0.03715862278439577,0.0
-238.0,602.0,-21632.0,1720.0,-2876.0,15972.0,5.7,-1.57,18352.0,18.352,0.010000000000001563,-1.816793893129771,4.595419847328245,-165.12977099236642,1.0295067138671874,-1.7214309936523438,9.560047229003906,-0.021744329879119065,-0.03797707788015951,5.402863752851091,0.008293804605477052,1.492235248152092e-16,0.0
-238.0,602.0,-21632.0,1720.0,-2876.0,15972.0,5.81,-1.44,18362.0,18.362,0.00999999999999801,-1.816793893129771,4.595419847328245,-165.12977099236642,1.0295067138671874,-1.7214309936523438,9.560047229003906,-0.016509642850994856,-0.04441021448304774,5.388000303737332,0.008293804605477037,-0.014863449113758656,0.0
3819.0,462.0,-21017.0,3576.0,-2204.0,17324.0,5.92,-1.29,18372.0,18.372,0.010000000000001563,29.15267175572519,3.5267175572519083,-160.4351145038168,2.1404162841796874,-1.3192051147460937,10.369287390136718,-0.01099550862920055,-0.05150413723024393,5.3582734055098165,0.008984954989266814,-0.029726898227516025,0.0
2590.0,903.0,-19683.0,-1348.0,1820.0,21092.0,6.06,-1.94,18382.0,18.382,0.010000000000001563,19.770992366412212,6.893129770992366,-150.25190839694656,-0.8068459594726562,1.0893617553710937,12.624625354003905,-0.02522233419378932,-0.04110151203146415,5.945379645503263,-0.017624334786638742,0.5871062399934469,0.0
-1634.0,952.0,-17240.0,1616.0,3456.0,19224.0,6.16,-1.81,18392.0,18.392,0.00999999999999801,-12.473282442748092,7.267175572519084,-131.6030534351145,0.967257470703125,2.068590234375,11.506533178710937,-0.017753135609768857,-0.04381912556605655,5.9230844718326265,0.00794822941358219,-0.02229517367063677,0.0
-363.0,-119.0,-15151.0,948.0,6404.0,17988.0,6.28,-1.66,18402.0,18.402,0.010000000000001563,-2.7709923664122136,-0.9083969465648855,-115.65648854961832,0.5674257934570313,3.833116857910156,10.766724865722656,-0.009058246206776515,-0.04720404679576053,5.900789298161989,0.009330530181161693,-0.022295173670637276,0.0
-359.0,-671.0,-14367.0,1512.0,7244.0,19504.0,6.37,-1.56,18412.0,18.412,0.00999999999999801,-2.7404580152671754,-5.122137404580153,-109.67175572519083,0.9050082275390624,4.335899206542969,11.674127294921874,-0.002975699346854199,-0.04967670582628768,5.89335757360511,0.006565928646002657,-0.007431724556879085,0.0
-1679.0,-2523.0,-13769.0,4768.0,484.0,13436.0,6.5,-1.42,18422.0,18.422,0.010000000000001563,-12.816793893129772,-19.259541984732824,-105.10687022900764,2.85388837890625,0.28969840087890625,8.042123376464843,0.005641567985905213,-0.05325462382106154,5.885925849048231,0.009330530181161685,-0.007431724556879234,0.0
-433.0,1090.0,-14918.0,-4072.0,3684.0,11760.0,6.61,-1.28,18432.0,18.432,0.00999999999999801,-3.3053435114503817,8.320610687022901,-113.87786259541984,-2.437297290039062,2.205059729003906,7.038952880859375,0.013570398757984044,-0.05668573528398055,5.863630675377594,0.008639379797371938,-0.02229517367063694,0.0
-1087.0,1990.0,-14217.0,2648.0,1632.0,14436.0,6.74,-1.95,18442.0,18.442,0.010000000000001563,-8.297709923664122,15.19083969465649,-108.52671755725191,1.5849614990234373,0.97683427734375,8.640673791503906,-0.004951308692295171,-0.054409438516740447,6.458168639927921,-0.018661060362323366,0.5945379645503263,0.0
888.0,1522.0,-14897.0,4552.0,-764.0,18700.0,6.86,-1.81,18452.0,18.452,0.010000000000001563,6.778625954198473,11.618320610687023,-113.7175572519084,2.7246014892578123,-0.4572925170898437,11.192892761230468,0.003907821320378762,-0.05291102883387983,6.443305190814163,0.008984954989266807,-0.014863449113758021,0.0
1912.0,351.0,-14091.0,-908.0,3816.0,14752.0,6.98,-1.67,18462.0,18.462,0.00999999999999801,14.595419847328245,2.6793893129770994,-107.56488549618321,-0.5434837768554687,2.2840683837890623,8.82981572265625,0.01278824347821464,-0.05154445704368066,6.428441741700405,0.008984954989266814,-0.01486344911375817,0.0
