gyroX,gyroY,gyroZ,accelX,accelY,accelZ,encoderR,encoderL,timestamp,timestamp_s,dt,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_ms2,accel_y_ms2,accel_z_ms2,x,y,theta,linear_displacement,delta_theta_odom,delta_theta_gyro
263.0,-171.0,-27390.0,-2208.0,2572.0,8876.0,3.16,-1.37,18102.0,18.102,0.010000000000001563,2.0076335877862594,-1.3053435114503817,-209.08396946564886,-1.3215993164062498,1.5394716674804687,5.312733483886719,0.03939581203342978,-0.0044997451743518675,-0.3627352424542391,0.005617282052907631,-0.03382449408202418,-0.03649203680315432
3949.0,3802.0,-28573.0,600.0,4628.0,20540.0,3.26,-1.23,18112.0,18.112,0.00999999999999801,30.14503816793893,29.022900763358777,-218.1145038167939,0.3591302490234375,2.770091320800781,12.294225524902343,0.044400173498995756,-0.006508824949567869,-0.40080340483379945,0.00539259077079131,-0.019328282332585794,-0.03806816237956035
385.0,3194.0,-30407.0,388.0,7104.0,22232.0,3.35,-1.85,18122.0,18.122,0.010000000000001563,2.9389312977099236,24.38167938931298,-232.1145038167939,0.23223756103515625,4.2521021484374995,13.306972827148437,0.03353167740884329,-0.0016414385241784587,-0.44131502816616575,-0.011908637952164158,0.343077011403391,-0.04051162333236632
385.0,3194.0,-30407.0,388.0,7104.0,22232.0,3.43,-1.68,18132.0,18.132,0.010000000000001563,2.9389312977099236,24.38167938931298,-232.1145038167939,0.23223756103515625,4.2521021484374995,13.306972827148437,0.03856113348156116,-0.004143123811043992,-0.48182665149853204,0.005617282052907634,-0.043488635248317274,-0.04051162333236632
3347.0,-2548.0,-31515.0,2628.0,7488.0,11712.0,3.53,-1.53,18142.0,18.142,0.00999999999999801,25.549618320610687,-19.450381679389313,-240.57251908396947,1.5729904907226562,4.4819455078125,7.0102224609374995,0.04348314668483628,-0.00685008588848493,-0.5238144769768452,0.005617282052907608,-0.024160352915731983,-0.04198782547831324
-2623.0,-379.0,-31533.0,1760.0,4012.0,16308.0,3.62,-1.38,18152.0,18.152,0.010000000000001563,-20.022900763358777,-2.8931297709923665,-240.70992366412213,1.0534487304687499,2.4013842651367185,9.76116016845703,0.04809500029374049,-0.009644874165127935,-0.5658262840784832,0.005392590770791341,-0.028992423498877824,-0.04201180710163801
10.0,2138.0,-30901.0,-1288.0,3960.0,22768.0,3.72,-1.22,18162.0,18.162,0.00999999999999801,0.07633587786259542,16.3206106870229,-235.8854961832061,-0.7709329345703124,2.370259643554687,13.627795849609374,0.052960966856796146,-0.012877678188627496,-0.6069960697394496,0.005841973335023929,-0.028992423498877994,-0.04116978566096644
-1074.0,304.0,-30405.0,1288.0,2888.0,20108.0,3.82,-1.86,18172.0,18.172,0.010000000000001563,-8.198473282442748,2.3206106870229006,-232.09923664122138,0.7709329345703124,1.7286135986328124,12.035651745605469,0.04313728628460233,-0.0057563736506269295,-0.6475050284470037,-0.012133329234280494,0.3575732231528293,-0.04050895870755412
-519.0,461.0,-30627.0,1968.0,792.0,12120.0,3.92,-1.69,18182.0,18.182,0.00999999999999801,-3.9618320610687023,3.519083969465649,-233.793893129771,1.177947216796875,0.4740519287109375,7.254431030273437,0.04790034253541557,-0.009513728402104394,-0.6883097605086982,0.0060666646171402445,-0.033824494082024585,-0.04080473206169443
832.0,2388.0,-30123.0,4956.0,2248.0,20604.0,4.04,-1.54,18192.0,18.192,0.010000000000001563,6.351145038167939,18.229007633587788,-229.94656488549617,2.9664158569335934,1.3455413330078123,12.332532751464843,0.05250748414879143,-0.01346071025298257,-0.7284430071177314,0.00606666461714023,-0.01449621174943887,-0.040133246609033134
1705.0,2756.0,-29548.0,140.0,4420.0,19684.0,4.14,-1.39,18202.0,18.202,0.010000000000001563,13.01526717557252,21.0381679389313,-225.55725190839695,0.08379705810546874,2.645592834472656,11.781866369628906,0.056624752887837054,-0.017281960806452702,-0.7678101740932555,0.005617282052907631,-0.024160352915731806,-0.03936716697552406
2272.0,-1378.0,-28989.0,196.0,2984.0,21728.0,4.24,-1.23,18212.0,18.212,0.00999999999999801,17.34351145038168,-10.51908396946565,-221.29007633587787,0.11731588134765625,1.7860744384765623,13.005303417968749,0.06074852730055556,-0.02141997204860019,-0.8064325784337544,0.005841973335023948,-0.02899242349887775,-0.0386224043404989
