timestamp,gyroX,gyroY,gyroZ,accelX,accelY,accelZ,dt,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_ms2,accel_y_ms2,accel_z_ms2
25972906,2468,1893,-14895,-2893,4649,4719,9950.0,18.83969465648855,14.450381679389313,-113.70229007633588,-1.7316063507080077,2.7826608795166012,2.824559408569336
25982949,-91,1311,-11230,-553,169,-6293,10043.0,-0.6946564885496184,10.007633587786259,-85.72519083969466,-0.33099837951660155,0.10115502014160156,-3.7666777618408203
25992922,-91,1311,-11230,-553,169,-6293,9973.0,-0.6946564885496184,10.007633587786259,-85.72519083969466,-0.33099837951660155,0.10115502014160156,-3.7666777618408203
26002959,875,-1741,-14268,-2293,-1191,3039,10037.0,6.679389312977099,-13.290076335877863,-108.91603053435115,-1.3724761016845701,-0.7128735443115234,1.8189947113037108
26012912,1997,442,-14706,567,3293,-701,9953.0,15.244274809160306,3.3740458015267176,-112.25954198473282,0.3393780853271484,1.9710265167236327,-0.41958384094238277
26022919,2023,-1003,-13737,-1541,-2579,4403,10007.0,15.442748091603054,-7.656488549618321,-104.86259541984732,-0.9223661895751952,-1.543661520385742,2.635417477416992
26032950,1578,-807,-15588,-933,421,-661,10031.0,12.045801526717558,-6.1603053435114505,-118.99236641221374,-0.5584475372314452,0.2519897247314453,-0.3956418243408203
26042889,872,503,-17459,-1049,1101,2567,9939.0,6.656488549618321,3.8396946564885495,-133.27480916030535,-0.6278793853759765,0.6590040069580078,1.5364789154052734
26053005,-735,-641,-15129,1535,-927,-537,10116.0,-5.6106870229007635,-4.893129770992366,-115.4885496183206,0.9187748870849609,-0.5548562347412109,-0.32142157287597656
26062907,-166,-72,-13752,875,1129,2535,9902.0,-1.2671755725190839,-0.549618320610687,-104.97709923664122,0.5237316131591797,0.6757634185791015,1.5173253021240234
26072906,635,226,-15548,855,3709,-617,9999.0,4.847328244274809,1.7251908396946565,-118.68702290076335,0.5117606048583984,2.2200234893798827,-0.36930560607910157
26082921,635,226,-15548,855,3709,-617,10015.0,4.847328244274809,1.7251908396946565,-118.68702290076335,0.5117606048583984,2.2200234893798827,-0.36930560607910157
26092926,-460,-270,-16607,2415,3421,507,10005.0,-3.5114503816793894,-2.0610687022900764,-126.77099236641222,1.445499252319336,2.047640969848633,0.30346506042480464
26103036,1380,1018,-13757,-229,5,-1745,10110.0,10.534351145038167,7.770992366412214,-105.01526717557252,-0.1370680450439453,0.002992752075195312,-1.044470474243164
26113043,1528,150,-11043,-2761,-259,-5213,10007.0,11.664122137404581,1.1450381679389312,-84.29770992366412,-1.6525976959228514,-0.15502455749511718,-3.1202433135986327
26122909,859,219,-9267,-1313,-2435,2023,9866.0,6.557251908396947,1.6717557251908397,-70.74045801526718,-0.785896694946289,-1.457470260620117,1.2108674896240235
26133000,1566,603,-9161,-733,2181,1075,10091.0,11.954198473282442,4.603053435114504,-69.93129770992367,-0.4387374542236328,1.3054384552001952,0.6434416961669921
26142898,1603,1506,-9633,-1473,349,-1925,9898.0,12.236641221374045,11.49618320610687,-73.53435114503817,-0.881664761352539,0.2088940948486328,-1.1522095489501953
26152960,1297,117,-8338,515,-1203,283,10062.0,9.900763358778626,0.8931297709923665,-63.64885496183206,0.3082534637451172,-0.7200561492919921,0.1693897674560547
26162919,19,162,-5445,-317,3065,2087,9959.0,0.1450381679389313,1.2366412213740459,-41.56488549618321,-0.1897404815673828,1.8345570220947265,1.2491747161865234
26172897,-286,-156,-3167,-3525,-435,2059,9978.0,-2.183206106870229,-1.1908396946564885,-24.17557251908397,-2.109890213012695,-0.2603694305419922,1.2324153045654296
26183109,-49,-436,-1142,-21,1045,-3409,10212.0,-0.37404580152671757,-3.3282442748091605,-8.717557251908397,-0.012569558715820313,0.6254851837158203,-2.040458364868164
