timestamp,gyroX,gyroY,gyroZ,accelX,accelY,accelZ,dt,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_ms2,accel_y_ms2,accel_z_ms2,x_ins,y_ins,theta_ins
25222909,-50,284,25577,-3352,-5949,-1804,9874.0,-0.3816793893129771,2.16793893129771,195.24427480916032,-2.0063409912109376,-3.5607764190673827,-1.0797849487304687,-355.2792273144683,-40.35468680304901,0.2292365020243233
25232909,-1148,-1080,19968,2580,187,4068,10000.0,-8.763358778625955,-8.244274809160306,152.42748091603053,1.5442600708007812,0.11192892761230468,2.4349030883789062,-359.39758838711975,-42.597937187149576,0.25584011614937885
25242927,-125,-162,14217,2516,-233,720,10018.0,-0.9541984732824428,-1.2366412213740459,108.52671755725191,1.5059528442382812,-0.13946224670410157,0.430956298828125,-363.37409779256296,-44.817682454970125,0.2748156963007983
25252986,-254,-162,15466,-1128,-2065,-656,10059.0,-1.9389312977099236,-1.2366412213740459,118.06106870229007,-0.6751648681640625,-1.236006607055664,-0.39264907226562495,-367.39580937150794,-47.18605107432777,0.2955428126812496
25262899,475,-388,19332,2652,-2345,-3856,9913.0,3.6259541984732824,-2.9618320610687023,147.57251908396947,1.5873557006835937,-1.4036007232666015,-2.308010400390625,-371.1676057575779,-49.601697168624845,0.3210749966241414
25272950,-707,-229,21900,-3392,-2301,5428,10051.0,-5.396946564885496,-1.748091603053435,167.17557251908397,-2.0302830078125,-1.3772645050048826,3.248931652832031,-375.1367895463367,-52.25205927184598,0.35040144429042464
25282921,1009,1267,27941,-4412,-3073,2720,9971.0,7.702290076335878,9.67175572519084,213.29007633587787,-2.6408044311523438,-1.839345425415039,1.62805712890625,-379.24835858186907,-55.149851653233526,0.3875196294206129
25292974,299,1204,31013,-1280,-5617,-2808,10053.0,2.282442748091603,9.19083969465649,236.74045801526717,-0.7661445312499999,-3.362057681274414,-1.6807295654296874,-383.32279815204555,-58.41266728725134,0.42905762479571846
25302990,-1819,-1865,32748,2804,-1929,-3296,10016.0,-13.885496183206106,-14.236641221374045,249.98473282442748,1.678335363769531,-1.1546037506103515,-1.9728221679687499,-387.1795958728914,-61.68993290498403,0.47275800037744453
25312912,-2411,-871,32748,-4696,-4101,776,9922.0,-18.404580152671755,-6.648854961832061,249.98473282442748,-2.8107927490234372,-2.454655252075195,0.4644751220703125,-391.12163262441703,-65.2831662761362,0.5160482486324252
25322946,-3903,-468,32748,-2840,-5233,-2476,10034.0,-29.793893129770993,-3.572519083969466,249.98473282442748,-1.6998831787109374,-3.132214321899414,-1.4820108276367188,-395.08572145926905,-69.27506072024345,0.5598271592341664
25332918,794,-864,32748,1316,-8001,3872,9972.0,6.061068702290076,-6.595419847328245,249.98473282442748,0.7876923461914062,-4.789001870727539,2.31758720703125,-398.6906118590382,-73.58999011674621,0.6033355603225222
25342935,-572,895,32748,436,-7313,-3252,10017.0,-4.366412213740458,6.8320610687022905,249.98473282442748,0.2609679809570312,-4.377199185180664,-1.946485949707031,-402.02610950696555,-78.25903849155509,0.6470402989609159
25352934,-331,231,32748,-3796,-3921,3564,9999.0,-2.5267175572519083,1.7633587786259541,249.98473282442748,-2.272097375488281,-2.346916177368164,2.133233679199219,-405.3812359461942,-83.24528128992382,0.6906665025792944
25362944,-884,-90,32748,-3964,-6473,-5028,10010.0,-6.748091603053435,-0.6870229007633588,249.98473282442748,-2.3726538452148436,-3.8744168365478515,-3.009511486816406,-408.65637804701123,-88.68448153682897,0.7343406998210155
25372911,-2770,-1131,32748,1288,-6193,628,9967.0,-21.14503816793893,-8.633587786259541,249.98473282442748,0.7709329345703124,-3.706822720336914,0.3758896606445312,-411.60448259302103,-94.30892285661142,0.7778272856260339
25382935,-3584,-3269,32748,4708,-3993,316,10024.0,-27.358778625954198,-24.954198473282442,249.98473282442748,2.817975354003906,-2.3900118072509766,0.18914193115234373,-414.20075825819544,-99.92176349764726,0.8215625656611
25392990,-829,164,32748,-1276,-6485,1324,10055.0,-6.32824427480916,1.251908396946565,249.98473282442748,-0.7637503295898437,-3.88159944152832,0.7924807495117187,-416.5563284533059,-105.8651777016075,0.8654331004528587
25402926,-77,857,32748,-1252,-7073,2136,9936.0,-0.5877862595419847,6.541984732824427,249.98473282442748,-0.7493851196289062,-4.2335470855712884,1.2785036865234374,-418.59983453820246,-112.05352412646337,0.9087844315011845
25412922,661,-805,32748,488,-5025,-2224,9996.0,5.0458015267175576,-6.145038167938932,249.98473282442748,0.2920926025390625,-3.0077158355712887,-1.3311761230468748,-420.39388565182156,-118.4296861078935,0.9523975459495605
25422922,533,-865,30072,-4272,-5325,788,10000.0,4.068702290076335,-6.603053435114504,229.55725190839695,-2.5570073730468748,-3.1872809600830077,0.47165772705078124,-422.0615332924784,-125.19674300628222,0.9924628446258761
25432918,294,505,29080,-2392,-3125,-6452,9996.0,2.2442748091603053,3.854961832061069,221.98473282442748,-1.4317325927734375,-1.8704700469970703,-3.861847277832031,-423.6416756597497,-132.17985223180088,1.0311909919374302
25442932,294,505,29080,-2392,-3125,-6452,10014.0,2.2442748091603053,3.854961832061069,221.98473282442748,-1.4317325927734375,-1.8704700469970703,-3.861847277832031,-425.1290619178991,-139.39153813629846,1.0699888778095694
25452901,-1343,540,30139,-2892,-3221,-380,9969.0,-10.251908396946565,4.122137404580153,230.06870229007635,-1.7310078002929687,-1.9279308868408203,-0.22744915771484372,-426.51463899964864,-146.8100983451986,1.1100189622699106
25462970,-283,-2368,22877,-864,-2357,2064,10069.0,-2.1603053435114505,-18.076335877862597,174.63358778625954,-0.51714755859375,-1.4107833282470703,1.235408056640625,-427.8059701305561,-154.41036804771275,1.1407085804296277
25472967,821,-624,18521,4400,-3857,-4108,9997.0,6.267175572519084,-4.763358778625954,141.38167938931298,2.6336218261718747,-2.308608950805664,-2.4588451049804685,-428.77223919107047,-161.80542059725488,1.165376935775631
25482946,1118,50,19710,4872,-3317,1560,9979.0,8.534351145038167,0.3816793893129771,150.45801526717557,2.916137622070312,-1.9853917266845702,0.9337386474609375,-429.44560829399853,-168.9905874329584,1.1915816675571111
25492931,505,1431,21502,888,-2677,-980,9985.0,3.854961832061069,10.923664122137405,164.13740458015266,0.5315127685546874,-1.6023194610595701,-0.5865794067382812,-429.95114822581286,-176.18517639890135,1.220186077841094
25502957,-772,276,18845,-200,-3413,944,10026.0,-5.893129770992366,2.1068702290076335,143.85496183206106,-0.1197100830078125,-2.04285256652832,0.565031591796875,-430.26804097892943,-183.48636406613,1.2453587844450582
25512908,-1640,-579,14842,-624,-681,-4020,9951.0,-12.51908396946565,-4.419847328244275,113.29770992366412,-0.373495458984375,-0.40761283264160153,-2.4061726684570313,-430.5552054753451,-190.78035378969187,1.2650360716908484
25522914,-961,-1332,12576,-176,1163,2260,10006.0,-7.33587786259542,-10.16793893129771,96.0,-0.105344873046875,0.6961141326904297,1.3527239379882812,-430.9137677459483,-198.1049054423162,1.2818012856064855
25532908,-2658,-1921,14012,88,-69,800,9994.0,-20.290076335877863,-14.664122137404581,106.9618320610687,0.0526724365234375,-0.04129997863769531,0.47884033203125,-431.266519807966,-205.41670467358475,1.3004584460239337
25542937,-546,-568,12047,564,-1501,-1044,10029.0,-4.1679389312977095,-4.33587786259542,91.9618320610687,0.33758243408203126,-0.8984241729736328,-0.6248866333007812,-431.52450790957215,-212.74397531185397,1.3165553596461643
25552917,-2869,-1435,12366,-372,-1529,1404,9980.0,-21.900763358778626,-10.954198473282442,94.3969465648855,-0.22266075439453123,-0.9151835845947265,0.8403647827148437,-431.69787212811394,-220.07847141105313,1.3329977841096006
25562917,-2329,2117,15239,-916,-4309,84,10000.0,-17.778625954198475,16.16030534351145,116.32824427480917,-0.5482721801757812,-2.57915373840332,0.05027823486328125,-431.6315755121791,-227.5368556428204,1.3533008928661971
25572968,2744,1119,15554,564,-2221,960,10051.0,20.946564885496183,8.541984732824428,118.73282442748092,0.33758243408203126,-1.3293804718017577,0.5746083984375,-431.42656825098845,-235.0260735260161,1.3741293662452552
25582902,-531,-304,16900,1452,-5329,-2020,9934.0,-4.0534351145038165,-2.3206106870229006,129.00763358778627,0.8690952026367187,-3.189675161743164,-1.209071838378906,-430.89907228336585,-242.39823263174705,1.3964968397826114
25592902,71,621,19845,-1244,-1429,2188,10000.0,0.5419847328244275,4.740458015267175,151.4885496183206,-0.7445967163085937,-0.8553285430908203,1.3096283081054687,-430.29444165257223,-249.90561930289365,1.4229365794817164
25602932,434,1001,20951,-3804,-5141,-7172,10030.0,3.312977099236641,7.641221374045801,159.93129770992365,-2.2768857788085937,-3.07714768371582,-4.292803576660156,-429.4080440790044,-257.6999578044044,1.4509335965336314
25612960,-1821,-1262,21064,1792,199,-4156,10028.0,-13.900763358778626,-9.633587786259541,160.793893129771,1.0726023437499999,0.11911153259277343,-2.4875755249023435,-428.52387160853567,-265.38423666837446,1.4790760037756374
25622961,-802,-700,22716,3660,-5077,1460,10001.0,-6.122137404580153,-5.343511450381679,173.40458015267177,2.1906945190429687,-3.03884045715332,0.8738836059570312,-427.3252520596536,-272.84779265463993,1.5093438388735245
25632916,-802,-468,24682,1752,-2233,-6760,9955.0,-6.122137404580153,-3.572519083969466,188.41221374045801,1.0486603271484374,-1.3365630767822265,-4.046200805664062,-425.99676019536344,-280.17694133158835,1.542079995074314
25642911,-1812,1675,27948,-748,-7661,-140,9995.0,-13.83206106870229,12.786259541984732,213.34351145038167,-0.4477157104492187,-4.585494729614258,-0.08379705810546874,-424.2044756585316,-287.5763703549201,1.579296844466505
25652936,-1812,1675,27948,-748,-7661,-140,10025.0,-13.83206106870229,12.786259541984732,213.34351145038167,-0.4477157104492187,-4.585494729614258,-0.08379705810546874,-421.9443889748685,-295.0218445236925,1.6166254002600733
25662938,-199,782,31980,1008,-7429,-5292,10002.0,-1.5190839694656488,5.969465648854962,244.12213740458014,0.603338818359375,-4.446631033325195,-3.1675287963867187,-419.25171669784424,-302.35082204826676,1.659241272477382
25672944,-1202,-124,30161,-384,-6493,-488,10006.0,-9.17557251908397,-0.9465648854961832,230.23664122137404,-0.229843359375,-3.8863878448486324,-0.2920926025390625,-416.1691255988111,-309.6556307676279,1.699449257282529
25682913,-2015,-1046,29740,-616,-2205,2260,9969.0,-15.381679389312977,-7.984732824427481,227.0229007633588,-0.3687070556640625,-1.3198036651611327,1.3527239379882812,-412.96248733085196,-316.9476018119248,1.7389493970300505
25692981,-544,226,27920,-2552,-5485,2356,10068.0,-4.152671755725191,1.7251908396946565,213.12977099236642,-1.5275006591796874,-3.2830490264892576,1.4101847778320311,-409.3666179672386,-324.3956202893358,1.7764005069126065
25702952,-1885,-1092,23324,356,-3573,1080,9971.0,-14.389312977099237,-8.335877862595419,178.04580152671755,0.21308394775390624,-2.13862063293457,0.6464344482421874,-405.60365801876935,-331.7014497280949,1.8073852443943184
25712898,-350,778,23430,-536,-3873,1944,9946.0,-2.6717557251908395,5.938931297709924,178.85496183206106,-0.32082302246093747,-2.318185757446289,1.1635820068359375,-401.62058242911195,-338.9589235956525,1.838432757239056
25723001,709,1216,23922,-3024,-5209,1600,10103.0,5.412213740458015,9.282442748091603,182.61068702290078,-1.8100164550781248,-3.1178491119384764,0.9576806640625,-397.2160223243212,-346.4134684901116,1.8706326118648424
25732957,837,760,22208,1216,-6089,-112,9956.0,6.3893129770992365,5.801526717557252,169.5267175572519,0.7278373046875,-3.6445734771728513,-0.06703764648437499,-392.5570318020641,-353.5744588009461,1.900090418606343
25744105,1563,-529,21472,92,-4301,1432,11148.0,11.931297709923664,-4.038167938931298,163.9083969465649,0.055066638183593745,-2.574365335083008,0.8571241943359375,-387.0433597377663,-361.4733491441864,1.9319819614859208
25752918,1582,-53,24345,-756,-2157,2136,8813.0,12.076335877862595,-0.40458015267175573,185.83969465648855,-0.4525041137695312,-1.2910732452392577,1.2785036865234374,-382.57844201733116,-367.7121873325501,1.9605670552384837
25762920,-1224,-927,28431,-2924,-1821,-3372,10002.0,-9.34351145038168,-7.076335877862595,217.03053435114504,-1.7501614135742187,-1.0899603057861327,-2.0183119995117185,-377.33930813176283,-374.90682895426323,1.9984536050511887
25772898,-3717,-4981,29072,-2388,771,1568,9978.0,-28.374045801526716,-38.02290076335878,221.9236641221374,-1.429338391113281,0.46148236999511716,0.93852705078125,-372.08980669847267,-382.2319758806274,2.0371013787516072
25782942,-4114,-6493,31082,5188,651,1072,10044.0,-31.404580152671755,-49.56488549618321,237.26717557251908,3.105279553222656,0.3896563201904297,0.6416460449218749,-366.9922840422936,-389.3509705811565,2.078694521068595
25792968,-2896,-1300,32748,1624,-8009,-1764,10026.0,-22.106870229007633,-9.923664122137405,249.98473282442748,0.9720458740234375,-4.7937902740478515,-1.0558429321289062,-361.5447094857917,-396.12144621299785,2.122438527216996
25802938,-745,3172,32748,-5180,-5173,-2928,9970.0,-5.687022900763359,24.213740458015266,249.98473282442748,-3.1004911499023438,-3.09630129699707,-1.7525556152343749,-355.6999228920924,-402.93676259499244,2.165938202192017
25812985,-1437,2381,32748,1532,-11885,-2028,10047.0,-10.969465648854962,18.17557251908397,249.98473282442748,0.9169792358398436,-7.113771682739257,-1.2138602416992186,-349.2887906658522,-409.3021699724561,2.209773832530436
25822965,-1177,-965,32748,1144,-11053,-1196,9980.0,-8.98473282442748,-7.366412213740458,249.98473282442748,0.6847416748046875,-6.6157777374267575,-0.7158662963867187,-342.452106550566,-415.1565825782046,2.253317138072132
25832990,-2875,-58,32748,-940,-8249,644,10025.0,-21.946564885496183,-0.44274809160305345,249.98473282442748,-0.5626373901367188,-4.937442373657226,0.3854664672851562,-335.17604275594863,-420.75014340551195,2.2970567811638656
25842977,-1137,1675,32748,-4060,-8441,3032,9987.0,-8.679389312977099,12.786259541984732,249.98473282442748,-2.4301146850585935,-5.052364053344726,1.8148048583984373,-327.3970283120469,-426.14579783082536,2.340630628102234
25852925,-1137,1675,32748,-4060,-8441,3032,9948.0,-8.679389312977099,12.786259541984732,249.98473282442748,-2.4301146850585935,-5.052364053344726,1.8148048583984373,-319.1300993919127,-431.3223801214615,2.38403431583057
25862920,-1153,761,32666,-1752,-3993,-1000,9995.0,-8.801526717557252,5.809160305343512,249.3587786259542,-1.0486603271484374,-2.3900118072509766,-0.5985504150390625,-310.5885768033492,-436.41159329498925,2.4275338722297866
25873074,-28,-1583,25910,-3688,-3501,244,10154.0,-0.21374045801526717,-12.083969465648854,197.78625954198472,-2.2074539306640624,-2.095525003051758,0.14604630126953125,-301.5983731823768,-441.5565664433213,2.462585697974312
25882927,-13,-2123,26947,988,-2241,-1352,9853.0,-0.09923664122137404,-16.206106870229007,205.70229007633588,0.5913678100585937,-1.341351480102539,-0.8092401611328125,-292.84244872201714,-446.4104058642793,2.4979597635921706
25892912,1336,-1100,26942,-880,-3949,-64,9985.0,10.198473282442748,-8.396946564885496,205.66412213740458,-0.5267243652343749,-2.3636755889892576,-0.0383072265625,-283.7915374787009,-451.16580550243134,2.5338010816961174
25902922,-921,1091,27452,-1352,-2721,-6824,10010.0,-7.030534351145038,8.32824427480916,209.55725190839695,-0.8092401611328125,-1.628655679321289,-4.084508032226562,-274.5615248730174,-455.8396616129668,2.570412296508617
25912944,809,-1407,28312,-1364,-2009,4080,10022.0,6.175572519083969,-10.740458015267176,216.12213740458014,-0.8164227661132812,-1.2024877838134764,2.442085693359375,-265.18842679995157,-460.4568124059095,2.6082157102936434
25922946,525,-207,26822,1508,-3153,380,10002.0,4.00763358778626,-1.5801526717557253,204.74809160305344,0.9026140258789062,-1.887229458618164,0.22744915771484372,-255.82325686156955,-464.8557459371147,2.643958140706797
25932966,497,1215,27275,4036,-2741,-1116,10020.0,3.7938931297709924,9.274809160305344,208.206106870229,2.4157494750976563,-1.6406266876220703,-0.6679822631835937,-246.58512428954947,-469.00714624947244,2.6803696392249967
25942909,620,531,29031,-228,-7421,-1768,9943.0,4.732824427480916,4.0534351145038165,221.61068702290078,-0.13646949462890623,-4.441842630004882,-1.0582371337890624,-237.22550945858046,-472.73170740960876,2.7188275340262287
25952903,-901,790,25378,-2108,-6521,-884,9994.0,-6.877862595419847,6.030534351145038,193.72519083969465,-1.2617442749023438,-3.9031472564697265,-0.5291185668945312,-227.55343289040997,-476.1624411857674,2.752618671413754
25962979,-129,-121,21899,716,-4521,4736,10076.0,-0.9847328244274809,-0.9236641221374046,167.1679389312977,0.4285620971679687,-2.7060464263916013,2.834734765625,-217.7460526649361,-479.3488504566685,2.7820167207462907
25972915,-922,-264,17334,-216,-4309,-1956,9936.0,-7.038167938931298,-2.015267175572519,132.3206106870229,-0.1292868896484375,-2.57915373840332,-1.1707646118164061,-207.9787883383372,-482.2548690378246,2.8049632204528887
25982932,-1877,-827,13703,1680,-1481,-3960,10017.0,-14.32824427480916,-6.312977099236641,104.6030534351145,1.005564697265625,-0.8864531646728515,-2.370259643554687,-198.19988895799875,-485.0685196204819,2.8232509337044434
25992981,-816,-2303,9140,-1352,-3077,2704,10049.0,-6.229007633587786,-17.580152671755727,69.77099236641222,-0.8092401611328125,-1.8417396270751951,1.618480322265625,-188.2557844760436,-487.7384465738839,2.8354879380396403
26002990,-975,-316,7220,184,-3877,1476,10009.0,-7.442748091603053,-2.4122137404580153,55.11450381679389,0.11013327636718749,-2.3205799591064453,0.8834604125976562,-178.2938958484909,-490.1721891583753,2.8451158909777154
26012902,1087,1396,7636,2140,-3705,-240,9912.0,8.297709923664122,10.65648854961832,58.29007633587786,1.2808978881835937,-2.2176292877197263,-0.143652099609375,-168.48772127921472,-492.3377923950225,2.855199901380424
26022931,1155,716,9758,-948,-3917,632,10029.0,8.816793893129772,5.465648854961832,74.4885496183206,-0.5674257934570313,-2.3445219757080076,0.37828386230468747,-158.4471817481901,-494.31730709855526,2.8682383078821028
26032904,292,50,11207,-2788,-2185,4328,9973.0,2.2290076335877864,0.3816793893129771,85.54961832061069,-1.668758557128906,-1.3078326568603516,2.5905261962890624,-148.26899646315263,-496.2024339490671,2.883129218709429
26043070,-734,1335,10121,228,-825,-3096,10166.0,-5.603053435114504,10.19083969465649,77.25954198473282,0.13646949462890623,-0.49380409240722656,-1.8531120849609375,-137.89515746180808,-498.0711121544207,2.8968373925137048
26052919,-734,1335,10121,228,-825,-3096,9849.0,-5.603053435114504,10.19083969465649,77.25954198473282,0.13646949462890623,-0.49380409240722656,-1.8531120849609375,-127.8466952613124,-499.8318607507542,2.91011811293455
26062952,-419,300,8336,-1288,1155,-720,10033.0,-3.198473282442748,2.2900763358778624,63.63358778625954,-0.7709329345703124,0.6913257293701172,-0.430956298828125,-117.54998883087788,-501.7103714845753,2.9212609194673376
26072902,-1055,-1253,5095,5000,-717,944,9950.0,-8.053435114503817,-9.564885496183207,38.89312977099237,2.9927520751953125,-0.4291606475830078,0.565031591796875,-107.61901621806956,-503.46901838356087,2.9280151105178844
26082962,-470,485,4891,4156,1083,4,10060.0,-3.5877862595419847,3.7022900763358777,37.33587786259542,2.4875755249023435,0.6482300994873047,0.00239420166015625,-97.83811450527752,-505.25956336554833,2.9345705485360014
26092952,138,244,5854,1620,-4389,-612,9990.0,1.0534351145038168,1.8625954198473282,44.68702290076336,0.9696516723632812,-2.627037771606445,-0.36631285400390623,-88.16823874643588,-506.76150425600764,2.9423621060045004
26102916,-1439,40,5990,-2992,-2145,-2772,9964.0,-10.98473282442748,0.3053435114503817,45.725190839694655,-1.7908628417968748,-1.283890640258789,-1.659181750488281,-78.32474016965188,-508.1681967987669,2.9503139273323296
26112915,-577,898,5184,-2224,-1597,-860,9999.0,-4.404580152671755,6.854961832061068,39.57251908396947,-1.3311761230468748,-0.9558850128173828,-0.5147533569335937,-68.29830885474878,-509.5102804915427,2.9572199441748137
26122962,-676,-229,2324,1200,-353,-436,10047.0,-5.1603053435114505,-1.748091603053435,17.740458015267176,0.718260498046875,-0.21128829650878905,-0.2609679809570312,-58.29121604300117,-510.8247581923522,2.960330790788545
26132918,-188,-326,-112,-1924,-265,-1332,9956.0,-1.4351145038167938,-2.4885496183206106,-0.8549618320610687,-1.1516109985351561,-0.15861585998535155,-0.7972691528320313,-48.25964846675319,-512.1324603804228,2.9601822283626156
26142897,1037,191,490,1480,-1693,5288,9979.0,7.916030534351145,1.4580152671755726,3.7404580152671754,0.8858546142578124,-1.0133458526611328,3.1651345947265623,-38.273541774140305,-513.3280594700775,2.96083369049214
26152898,79,797,2611,2460,-881,-4812,10001.0,0.6030534351145038,6.083969465648855,19.931297709923665,1.4724340209960938,-0.527322915649414,-2.8802245971679685,-28.401082714367547,-514.4484062307622,2.964312706051243
26163005,-427,142,3387,2064,-277,-3536,10107.0,-3.2595419847328246,1.083969465648855,25.85496183206107,1.235408056640625,-0.1657984649658203,-2.1164742675781247,-18.545396332878134,-515.5422542034448,2.9688735323713904
26172944,-132,401,3694,720,-2341,-20,9939.0,-1.0076335877862594,3.0610687022900764,28.198473282442748,0.430956298828125,-1.4012065216064453,-0.011971008300781249,-8.872384725248798,-516.4743372642839,2.9737650728711613
26182914,-257,139,3375,1568,1487,2672,9970.0,-1.9618320610687023,1.0610687022900764,25.763358778625953,0.93852705078125,0.8900444671630859,1.599326708984375,0.7243615095422848,-517.4814502831304,2.9782481375786456
26192916,-994,99,1018,6396,-4033,760,10002.0,-7.587786259541985,0.7557251908396947,7.770992366412214,3.8283284545898435,-2.413953823852539,0.45489831542968745,10.012885491355926,-518.1916971213191,2.979604702866864
26202936,-20,-296,518,-588,-429,-1160,10020.0,-0.15267175572519084,-2.2595419847328246,3.954198473282443,-0.35194764404296874,-0.2567781280517578,-0.6943184814453125,19.35714281266848,-518.8834509946165,2.980296220968878
26212940,100,-231,-442,976,1839,1928,10004.0,0.7633587786259542,-1.7633587786259541,-3.3740458015267176,0.584185205078125,1.1007342132568358,1.1540052001953125,28.611022562615183,-519.6733980252623,2.9797071033325473
26222913,-222,373,-138,-2516,-305,5480,9973.0,-1.6946564885496183,2.8473282442748094,-1.0534351145038168,-1.5059528442382812,-0.18255787658691405,3.2800562744140622,37.986976972723255,-520.4671468662104,2.979523740640108
26232915,872,437,-486,1508,699,716,10002.0,6.656488549618321,3.33587786259542,-3.7099236641221376,0.9026140258789062,0.41838674011230464,0.4285620971679687,47.29430995189304,-521.2898781989078,2.978876107309976
26242949,1069,167,-297,-5084,275,-2644,10034.0,8.16030534351145,1.2748091603053435,-2.267175572519084,-3.0430303100585934,0.16460136413574217,-1.5825672973632812,56.931038365792915,-522.1813467786424,2.978479065156296
26252923,634,86,-516,-176,-761,2264,9974.0,4.8396946564885495,0.6564885496183206,-3.9389312977099236,-0.105344873046875,-0.45549686584472654,1.3551181396484375,66.52787095145702,-523.024486971976,2.977793379385071
26262991,-458,-734,-2302,544,-1149,-4184,10068.0,-3.49618320610687,-5.603053435114504,-17.572519083969464,0.32561142578124996,-0.6877344268798827,-2.5043349365234375,76.19418209482684,-523.8013472785211,2.974705540740743
26272897,-458,-734,-2302,544,-1149,-4184,9906.0,-3.49618320610687,-5.603053435114504,-17.572519083969464,0.32561142578124996,-0.6877344268798827,-2.5043349365234375,85.68487753313892,-524.4937895129287,2.971667387223588
26284360,-268,-570,-1680,2272,6947,-2228,11463.0,-2.045801526717557,-4.351145038167939,-12.82442748091603,1.35990654296875,4.158129733276367,-1.3335703247070312,96.39747702817704,-525.8026695362789,2.969101641308914
26292907,-1516,-1041,-1269,3972,-1597,-364,8547.0,-11.572519083969466,-7.9465648854961835,-9.687022900763358,2.3774422485351563,-0.9558850128173828,-0.21787235107421873,104.22599622441335,-526.679760667429,2.967656596221188
26302957,-1348,-1151,725,692,-865,-1780,10050.0,-10.290076335877863,-8.786259541984732,5.534351145038168,0.41419688720703124,-0.517746109008789,-1.0654197387695312,113.39895898913863,-527.6523759763616,2.968627352348084
26313075,-257,-2,1179,-3556,159,-4488,10118.0,-1.9618320610687023,-0.015267175572519083,9.0,-2.128445275878906,0.09516951599121093,-2.6862942626953124,122.84703136477951,-528.6783321581001,2.970216684071535
26322927,-12,-755,1141,-1128,-61,-2248,9852.0,-0.0916030534351145,-5.763358778625954,8.709923664122137,-0.6751648681640625,-0.03651157531738281,-1.3455413330078123,132.1119045940725,-529.6849024373324,2.9717143540337587
26332953,205,-1548,-870,1452,1451,7860,10026.0,1.5648854961832062,-11.816793893129772,-6.641221374045801,0.8690952026367187,0.8684966522216796,4.704606262207031,141.43946163115922,-530.7804084354948,2.9705522285497867
26342900,-601,-627,-1315,-4836,-177,72,9947.0,-4.587786259541985,-4.786259541984733,-10.038167938931299,-2.8945898071289062,-0.10594342346191406,0.0430956298828125,150.97745862648927,-531.9061951568311,2.968809523287076
26352920,-507,507,-746,-4336,-197,-1240,10020.0,-3.8702290076335877,3.8702290076335877,-5.694656488549619,-2.5953145996093747,-0.11791443176269531,-0.7422025146484375,160.84414697211687,-533.073637704018,2.9678136304220137
26362938,167,-1187,138,-5064,-1385,-3140,10018.0,1.2748091603053435,-9.061068702290076,1.0534351145038168,-3.0310593017578125,-0.8289923248291016,-1.879448303222656,171.0228622837364,-534.2114421282544,2.9679978204804573
26372907,1075,536,3083,-92,-5105,-4476,9969.0,8.206106870229007,4.091603053435114,23.53435114503817,-0.055066638183593745,-3.0555998687744137,-2.6791116577148437,181.20841135865322,-535.0452878469584,2.9720926063191127
26382924,132,-1888,-3281,1384,1007,412,10017.0,1.0076335877862594,-14.412213740458014,-25.045801526717558,0.8283937744140625,0.6027402679443359,0.24660277099609373,191.35067207668388,-535.9283353390157,2.9677138580757827
26392908,-405,-2690,-6688,172,-437,828,9984.0,-3.0916030534351147,-20.53435114503817,-51.05343511450382,0.10295067138671875,-0.2615665313720703,0.4955997436523437,201.4541679304575,-536.780969758035,2.958817609512364
26402933,-629,-86,-4989,484,-261,4688,10025.0,-4.801526717557252,-0.6564885496183206,-38.083969465648856,0.28969840087890625,-0.1562216583251953,2.806004345703125,211.5735169926146,-537.6162035345453,2.9521540856518333
26412934,-672,167,-2008,236,1247,124,10001.0,-5.129770992366412,1.2748091603053435,-15.32824427480916,0.14125789794921875,0.7463923675537109,0.07422025146484375,221.64051743489082,-538.5200208437577,2.9494785348120485
26422917,1568,-485,2240,3108,-1761,-1416,9983.0,11.969465648854962,-3.7022900763358777,17.099236641221374,1.8602946899414061,-1.054047280883789,-0.8475473876953125,231.52705746481882,-539.284181618867,2.952457841156076
26432914,294,-57,1986,5420,-2097,-2416,9997.0,2.2442748091603053,-0.4351145038167939,15.16030534351145,3.2441432495117186,-1.2551602203369139,-1.446097802734375,241.13212214584019,-539.8660345634246,2.955103019802864
26442912,1245,1304,2591,1824,-2801,6312,9998.0,9.50381679389313,9.954198473282442,19.778625954198475,1.0917559570312498,-1.676539712524414,3.778050219726562,250.66134254630572,-540.263294328232,2.9585543508427867
26452945,1359,1533,1214,1056,1031,-756,10033.0,10.374045801526718,11.702290076335878,9.267175572519085,0.63206923828125,0.6171054779052734,-0.4525041137695312,260.15013369072886,-540.7115645669772,2.9601771156137566
26462936,104,1423,1495,-2612,-761,-3828,9991.0,0.7938931297709924,10.86259541984733,11.412213740458014,-1.5634136840820312,-0.45549686584472654,-2.291250988769531,269.7608721151208,-541.1410716117175,2.9621671300345374
26473001,427,-503,1323,624,1515,2352,10065.0,3.2595419847328246,-3.8396946564885495,10.099236641221374,0.373495458984375,0.9068038787841797,1.407790576171875,279.3893189978108,-541.657490706879,2.9639412365683473
26483100,1485,-1661,705,-1332,515,1484,10099.0,11.335877862595419,-12.679389312977099,5.3816793893129775,-0.7972691528320313,0.3082534637451172,0.8882488159179687,289.1248119035673,-542.2208970926592,2.964889815689088
26492932,1485,-1661,705,-1332,515,1484,9832.0,11.335877862595419,-12.679389312977099,5.3816793893129775,-0.7972691528320313,0.3082534637451172,0.8882488159179687,298.6735872867241,-542.8122248924689,2.9658133160272526
