timestamp,encoderR,encoderL,x_odom,y_odom,theta_odom,delta_S,dist_R,dist_L,x_kalman,y_kalman,theta_kalman
25272950,5807.72,3965.71,409.66084736720217,369.1098947164472,1.585760875751169,7.070285677259747,10.52803485204956,3.6125365024699345,609.6150195104816,-16.45816860349184,0.06835091629769273
25282921,5878.86,3988.15,409.45105203921986,374.94685068951173,1.627686030690111,5.840725050123254,8.880298783196563,2.8011513170499436,615.4365681651723,-15.9764794949819,0.08456548649481205
25292974,5958.04,4087.22,408.91359379262605,386.05920014570927,1.6105630053978,11.125339177008719,9.883919843316168,12.366758510701269,626.513745740133,-14.939355633165484,0.09936212837244641
25302990,6035.99,4110.67,408.513716447639,392.37535909147437,1.657481299939327,6.3288044462759325,9.730380800536635,2.9272280920152305,632.8024707081347,-14.22285907567708,0.1162448701778668
25312912,6117.5,4132.89,407.78879279758445,398.80887563352246,1.7085232390836784,6.4742296372012325,10.17477022516671,2.7736890492357538,639.2217973874102,-13.37597240324325,0.135242578796565
25322946,6205.57,4158.54,406.62580561366406,405.8106958755622,1.762259751841149,7.097747945073909,10.993645119990514,3.2018507701573027,646.2400556997719,-12.311201484615262,0.1554539997977443
25332918,6278.95,4182.45,405.34360704470873,411.74606227478625,1.804847789106642,6.072281899193143,9.159914600941384,2.9846491974449014,652.2217944455571,-11.259721926890405,0.17732161402273017
25342935,6363.9,4202.13,403.65122519177567,418.0533596297389,1.8610378273584853,6.530402457730285,10.604180230988932,2.4566246844716386,658.6284580253721,-9.987883751874428,0.20031031483493075
25352934,6439.0,4223.18,401.8004975780124,423.761981573261,1.9075687231377434,6.00112965985635,9.374619603852553,2.6276397158601466,664.484764611634,-8.67026286472365,0.22468841278674018
25362944,6524.98,4244.55,399.4114850076599,430.0217648206147,1.9631905765382582,6.70016920421812,10.732753575755453,2.6675848326807863,670.9865926575997,-7.045634783086287,0.2497114176878111
25372911,6609.32,4264.86,396.7484014251961,435.9858613369802,2.0183131159785157,6.5316507426309025,10.52803485204956,2.5352666332122458,677.2815179436831,-5.296820317611454,0.2755184603526075
25382935,6685.36,4288.63,393.9270273781723,441.539899372669,2.0633116344314626,6.229565796674583,9.49195838451324,2.967173208835928,683.2378018561051,-3.465629396346757,0.30248145711881597
25392990,6771.19,4310.94,390.5741839161893,447.3977038396813,2.1179951219411475,6.749476457793639,10.714029302245805,2.784923613341473,689.6366098815148,-1.3127375128516752,0.3300128918139093
25402926,6840.61,4331.35,387.5566975562263,452.12311840859746,2.1601871515829862,5.606671631252187,8.665593780285509,2.547749482218866,694.8934045610132,0.6433691701820674,0.35916519484093096
25412922,6924.52,4350.89,383.8203601420246,457.38899444263444,2.215602392310292,6.456753648592201,10.47435860132185,2.439148695862552,700.8832600696923,3.0597689851633403,0.3888028090853944
25422922,6991.69,4453.67,377.57559940830066,465.96324640295205,2.184946236922699,10.607300943240503,8.384729677640015,12.829872208840989,710.6339162931787,7.238003348942545,0.4146993518888582
25432918,7068.87,4479.81,373.7446005013385,471.1505773739744,2.228885865425443,6.448639796737995,9.63426286318694,3.263016730289049,716.4756753097054,9.972668039905448,0.44259927354142337
25442932,7148.38,4510.97,369.40718818045576,476.5263391765538,2.270509710215954,6.907384497725417,9.925113245037481,3.889655750413352,722.6508263752448,13.071048369107185,0.47209895228133353
25452901,7212.78,4543.15,365.4616045824319,481.0836153027784,2.29824746159445,6.027967785220147,8.038954760161094,4.0169808102791995,727.9479944225299,15.952123905890817,0.5032332016894832
25462970,7291.91,4572.72,360.84311547867856,486.0533263193576,2.3409129786123963,6.784428435011814,9.877678418812916,3.6911784512107118,733.8109512111417,19.369887061110322,0.5343945872957033
25472967,7357.11,4607.64,356.4344087959229,490.4818965426116,2.366980610882441,6.248914212634567,8.138817552212807,4.359010873056328,739.1046904044367,22.694602973524997,0.5657549904348657
25482946,7430.24,4645.43,351.41351789537254,495.24828073081954,2.397404327012672,6.922988058983494,9.12870747842523,4.717268639541756,744.8589348550682,26.547455018515123,0.5964152293244268
25492931,7493.27,4677.32,347.001936437181,499.2025179629532,2.424212321361722,5.924360138466582,7.867939728772699,3.9807805481604657,749.6704237341255,30.007978513888744,0.6274946813950897
25502957,7555.86,4708.14,342.55676544642387,502.974876832945,2.451562673977947,5.830114628467785,7.813015193144092,3.847214063791479,754.2964879883762,33.560107770461514,0.6588981937837576
25512908,7619.05,4819.32,334.30825791296036,510.0745637423876,2.4102487481972523,10.883171906283362,7.887912287183019,13.878431525383704,762.7945811638352,40.36010487914021,0.6851262297777836
25522914,7685.96,4852.95,329.57826602143365,514.1982041943008,2.4388990388824268,6.275128195548141,8.352274270223301,4.197982120872981,767.5609289298663,44.44373998221384,0.712638801935351
25532908,7744.74,4890.43,324.9581337867528,518.0388271619238,2.457235913629849,6.007995226809882,7.3374186459979756,4.67857180762179,772.0123514610477,48.48092163961127,0.7417142682496765
25542937,7812.43,4921.3,320.1307224217216,521.8516531730037,2.4889337412448778,6.1515479903842,8.449640492473781,3.8534554882946184,776.4468609147658,52.74674147905354,0.7712509425646763
25552917,7874.93,4954.86,315.3224703405298,525.433116644283,2.5138477860894985,5.995512377803376,7.8017806290383716,4.189244126568381,780.6408151828659,57.033902375355254,0.8006876991428954
25562917,7939.26,4991.93,310.156965144388,529.0897984444722,2.5373155422216453,6.328804446275961,8.030216765856606,4.627392126695316,784.9379156855512,61.682804641259956,0.8294060111309558
25572968,8013.84,5026.94,304.4628853822979,532.8796193598397,2.57138080671721,6.839977113090473,9.309708789018899,4.370245437162048,789.4449987638498,66.83003114810798,0.8570045384481667
25582902,8075.2,5058.04,299.56492305506185,535.9312322382049,2.5974312212644866,5.770821095687106,7.6594761503646716,3.8821660410095395,793.1148039027793,71.28611631045976,0.8849218027607616
25592902,8146.27,5166.25,290.08533566900564,541.8764109268152,2.565457910085178,11.189625849392034,8.87156078889219,13.50769090989188,800.0802132594356,80.04397057781885,0.908407910794448
25602932,8211.53,5196.23,285.0519672793288,545.0387350507724,2.595829973047107,5.944332696876902,8.146307261616734,3.7423581321370714,803.6319184047527,84.8120165688552,0.9338391144673224
25612960,8282.94,5231.31,279.3177451501707,548.3994738317954,2.6271059664543297,6.646492953490412,8.914002475514064,4.378983431466762,807.4739293783098,90.2369422509388,0.960667781122501
25622961,8360.79,5263.57,273.2697716818779,551.6632669740997,2.666353765502922,6.872432520507299,9.71789795153024,4.026967089484359,811.2924444451224,95.95243809187377,0.9879243824607689
25632916,8441.18,5289.62,267.29311843426086,554.5639583905398,2.713134318262308,6.643372241238729,10.034962316294243,3.2517821661832156,814.8259390547255,101.57994803944281,1.0155102866366497
25642911,8521.72,5316.98,261.10493259253406,557.2209880020348,2.758916243101178,6.734497038985842,10.053686589803888,3.4153074881677967,818.2488632194801,107.38154760843587,1.0433024727811873
25652936,8589.85,5343.18,255.6044640305925,559.3204933287759,2.795013198883311,5.887535733897625,8.504565028102274,3.270506439692976,821.0849469578336,112.54322833882695,1.0721584217284732
25662938,8660.12,5372.63,249.71434894247193,561.331482976028,2.8301545710518465,6.223948514621667,8.771697996840476,3.6761990324028577,823.9271760998473,118.08258048728253,1.101539266978357
25672944,8734.46,5399.8,243.64529047565233,563.1500658976621,2.8707625701990716,6.335670013229381,9.279749951403192,3.39159007505557,826.6527856722762,123.80431531983913,1.1311044367779322
25682913,8811.55,5421.93,237.64075902486726,564.6652054971809,2.918076872364252,6.192741392105513,9.623028299081106,2.76245448512992,829.1465355500719,129.4751607024793,1.160987054932824
25692981,8880.36,5525.9,227.16246453883377,567.2144330563707,2.887808115738931,10.78393325668204,8.58944840134625,12.97841811201783,833.2868279574342,139.43342501999408,1.186793995523614
25702952,8954.75,5555.47,220.85145609222627,568.7220492433723,2.9263930324609713,6.488584913558635,9.285991375906558,3.6911784512107118,835.5802560596695,145.50467194894787,1.2144743358491648
25712898,9019.08,5585.88,215.0569040559463,569.9002770468989,2.9555942902747074,5.913125574360749,8.030216765856606,3.7960343828648924,837.5038230154746,151.09800825915866,1.2446287770416093
25723001,9098.82,5619.45,208.08210849877054,571.0697415364033,2.9953414032835575,7.072158104610671,9.953823797752289,4.190492411469053,839.6150183884345,157.84942568673588,1.2751041233857856
25732957,9169.33,5651.42,201.7395886656493,571.8967650864595,3.0285199550565935,6.396211830910848,8.801656834455956,3.9907668273657397,841.3222822381372,164.01572445214188,1.3060658911826815
25744105,9243.59,5688.7,194.81073387957866,572.5720634455425,3.0603555244537626,6.961684890903518,9.269763672198259,4.653606109608776,842.980224014282,170.77916554657062,1.3370234290812766
25752918,9313.64,5719.37,188.53735655410077,572.975912028731,3.0942572205830343,6.286362759653917,8.744235729026116,3.8284897902817185,844.275522728077,176.9329491801277,1.3683888191890146
25762920,9376.75,5753.68,182.46067162805795,573.1883097663826,3.119050741368282,6.080395751047407,7.877926007977859,4.282865494116955,845.3348446796113,182.9228404925358,1.4005979095159922
25772898,9481.83,5778.44,174.35739256966306,573.0908122825035,3.1881971160026947,8.103865574994689,13.116977735989625,3.0907534139997543,846.5313021771265,190.9396191384923,1.4311934480530084
25782942,9566.25,5881.51,162.6640519578326,572.6394979009228,3.17214158952197,11.702046801107276,10.538021131254718,12.866072470959836,847.9819719431426,202.55180462289536,1.4577879460751433
25792968,9658.62,5904.69,155.46520725418955,572.2046545814787,3.2317063014362515,7.2119660134830825,11.530407627268492,2.893524399697674,848.6381620011501,209.73493281730626,1.4869321403011866
25802938,9741.33,5926.55,148.98264332312434,571.4472746591017,3.2840912229564694,6.5266576030283225,10.324564413244111,2.7287507928125336,849.0236309586116,216.25173380790895,1.5190763776032379
25812985,9823.67,5949.53,142.50177644615596,570.3477975831183,3.335193424130508,6.5734682868025525,10.27837787192033,2.868558701684774,849.1895853650157,222.82511845199815,1.5529708466851788
