timestamp,encoderR,encoderL,x_odom,y_odom,theta_odom,delta_S,dist_R,dist_L,theta_fused,x_fused,y_fused
26352920,13087.34,8302.32,18.658452609167245,105.75903057112042,4.977556846074824,5.401952907546237,6.360011568792172,4.443894246300302,2.9678136304220137,11.963366241980845,111.9146924983587
26362938,13135.5,8412.23,20.936930739758054,96.15991936209835,4.913322185562408,9.865819712256744,6.011740081511789,13.7198993430017,2.9679978204804573,8.941070997179605,107.46399192017155
26372907,13188.63,8452.94,22.142933219786514,90.42847507825664,4.926241934284094,5.8569527538316954,6.632137677132838,5.081767830530552,2.9720926063191127,15.165947583509492,97.159743832149
26382924,13233.07,8498.96,23.336628805382485,84.91011269873934,4.924598359164912,5.6459926056224345,5.5473780984715075,5.744607112773362,2.9677138580757827,16.579950593110116,91.39307696403117
26392908,13282.2,8536.58,24.508684655073473,79.62405560038692,4.9365714918369425,5.414435756552743,6.1328237168746105,4.696047796230876,2.958817609512364,18.00805600218581,85.87054304127834
26402933,13328.13,8580.3,25.758872912418273,74.17007125006187,4.938870416528965,5.595437067146184,5.733372548667528,5.45750158562484,2.9521540856518333,19.0098692847377,80.65940360726796
26412934,13389.87,8620.92,27.261761201218476,67.96063511324387,4.960840230780338,6.388722121507092,7.706910976589466,5.070533266424718,2.9494785348120485,19.4860593329166,75.38150847198197
26422917,13439.14,8656.19,28.596475970590312,62.85573632513604,4.975403554621208,5.276500275031172,6.150299705483356,4.402700844578988,2.952457841156076,22.080838883516375,68.96038462704236
26432914,13495.43,8767.28,31.02400495276022,52.69479414225852,4.918398544158368,10.446896333507604,7.026595705737228,13.867196961277982,2.955103019802864,18.333287621725106,64.80627674224411
26442912,13542.92,8800.98,32.09612216169872,47.74209440529816,4.932743418141627,5.067412554172922,5.928104993168489,4.206720115177354,2.9585543508427867,26.04284158215248,53.62575142887542
26452945,13594.11,8840.93,33.371904361298235,42.19856985169793,4.944435686711013,5.688434292244535,6.3899704064076515,4.986898178081418,2.9601771156137566,26.50187372780237,48.772952861649856
26462936,13639.87,8874.41,34.5399858168556,37.392783605089264,4.957209802194292,4.945704776359991,5.712151705356762,4.17925784736322,2.9621671300345374,28.50647669039171,43.08604340853619
26473001,13688.65,8909.9,35.85007432831767,32.29890790112129,4.971034557468947,5.259648428872422,6.089133745351724,4.430163112393122,2.9639412365683473,29.363943187000203,38.326852279898446
26483100,13741.95,8950.62,37.38807545227737,26.63585440136492,4.984120744177387,5.868187317937641,6.653358520444058,5.083016115431224,2.964889815689088,30.073752603477008,33.33318529599076
26492932,13796.32,8988.58,38.98211032597768,21.097998534736565,5.0011910401937225,5.762707243832785,6.786925004812933,4.7384894828526365,2.9658133160272526,31.714634289173112,27.64623064164232
26502970,13850.94,9022.54,40.61355022087907,15.815535379579725,5.02268234523318,5.528653824961861,6.818132127329314,4.239175522594407,2.9655083944831926,33.53879747726783,22.065654644796165
26512897,13927.61,9133.19,43.986080458269164,4.621084771682222,4.987335077796551,11.691436379451725,9.57060033325396,13.812272425649489,2.9653721680710623,29.103035923283798,17.86437534883601
26523007,14005.16,9165.45,46.00168095887387,-1.929538966323567,5.03444743042177,6.853708246997597,9.68044940451072,4.026967089484473,2.9626930490321914,37.24012903705689,5.831645037677681
26533027,14104.93,9199.77,48.91934053245183,-9.773615366041827,5.102530969377846,8.36912611638205,12.454138453746586,4.284113779017514,2.960179287282979,37.7680035813584,-0.4299294188419527
